"product_id","product_name","price","product_quantity","stock_id","capacity","filled_part","stock_description","order_id","order_date","order_status"
"6203","Product 6203","2014,3900","202","203","127811","13666","Stock zone 203","29","01.04.2026 6:19:44","Created"
"1523","Product 1523","1725,9900","142","23","103151","19128","Stock zone 23","14789","01.04.2026 6:19:44","Created"
"1533","Product 1533","1737,2900","62","33","104521","14908","Stock zone 33","4219","10.02.2026 6:19:44","Created"
"1547","Product 1547","1753,1100","50","47","106439","20050","Stock zone 47","221","20.03.2026 6:19:44","Created"
"1554","Product 1554","1761,0200","169","54","107398","15996","Stock zone 54","4222","07.02.2026 6:19:44","In work"
"1558","Product 1558","1765,5400","237","58","107946","18358","Stock zone 58","14794","27.03.2026 6:19:44","In work"
"1574","Product 1574","1783,6200","9","74","110138","14556","Stock zone 74","5082","19.03.2026 6:19:44","Shipped"
"1614","Product 1614","1828,8200","189","114","115618","18437","Stock zone 114","14802","19.03.2026 6:19:44","Shipped"
"1616","Product 1616","1831,0800","223","116","115892","16459","Stock zone 116","5088","13.03.2026 6:19:44","Shipped"
"1616","Product 1616","1831,0800","223","116","115892","16459","Stock zone 116","9088","01.02.2026 6:19:44","In work"
"1625","Product 1625","1841,2500","126","125","117125","16808","Stock zone 125","17375","25.01.2026 6:19:44","Created"
"1627","Product 1627","1843,5100","160","127","117399","14580","Stock zone 127","15661","29.04.2026 6:19:44","Created"
"1628","Product 1628","1844,6400","177","128","117536","16841","Stock zone 128","10804","26.04.2026 6:19:44","In work"
"1630","Product 1630","1846,9000","211","130","117810","14863","Stock zone 130","9090","30.01.2026 6:19:44","Canceled"
"1641","Product 1641","1859,3300","148","141","119317","19734","Stock zone 141","15663","27.04.2026 6:19:44","Shipped"
"1645","Product 1645","1863,8500","216","145","119865","15528","Stock zone 145","4235","25.01.2026 6:19:44","Created"
"1664","Product 1664","1885,3200","39","164","122468","18487","Stock zone 164","9952","09.03.2026 6:19:44","In work"
"1666","Product 1666","1887,5800","73","166","122742","16259","Stock zone 166","238","03.03.2026 6:19:44","In work"
"1683","Product 1683","1906,7900","112","183","125071","14946","Stock zone 183","15669","21.04.2026 6:19:44","Shipped"
"1713","Product 1713","1940,6900","122","213","129181","16276","Stock zone 213","13959","21.01.2026 6:19:44","Shipped"
"1714","Product 1714","1941,8200","139","214","129318","18537","Stock zone 214","5102","27.02.2026 6:19:44","In work"
"1736","Product 1736","1966,6800","13","236","132332","15029","Stock zone 236","4248","12.01.2026 6:19:44","Shipped"
"1747","Product 1747","1979,1100","200","247","133839","19900","Stock zone 247","10821","09.04.2026 6:19:44","Shipped"
"1751","Product 1751","1983,6300","18","251","134387","15694","Stock zone 251","17393","07.01.2026 6:19:44","Created"
"1778","Product 1778","2014,1400","227","278","138086","16991","Stock zone 278","254","15.02.2026 6:19:44","In work"
"1780","Product 1780","2016,4000","11","280","138360","14763","Stock zone 280","2540","10.04.2026 6:19:44","Canceled"
"1782","Product 1782","2018,6600","45","282","138634","19285","Stock zone 282","10826","04.04.2026 6:19:44","In work"
"1782","Product 1782","2018,6600","45","282","138634","19285","Stock zone 282","14826","23.02.2026 6:19:44","Shipped"
"1793","Product 1793","2031,0900","232","293","140141","17656","Stock zone 293","17399","01.01.2026 6:19:44","Created"
"1798","Product 1798","2036,7400","67","298","140826","15461","Stock zone 298","9114","06.01.2026 6:19:44","Shipped"
"1803","Product 1803","2042,3900","152","3","100411","13568","Stock zone 3","14829","20.02.2026 6:19:44","Shipped"
"1823","Product 1823","2064,9900","242","23","103151","19128","Stock zone 23","15689","01.04.2026 6:19:44","Created"
"1839","Product 1839","2083,0700","14","39","105343","15326","Stock zone 39","13977","03.01.2026 6:19:44","Shipped"
"1854","Product 1854","2100,0200","19","54","107398","15996","Stock zone 54","5122","07.02.2026 6:19:44","In work"
"1858","Product 1858","2104,5400","87","58","107946","18358","Stock zone 58","15694","27.03.2026 6:19:44","In work"
"1874","Product 1874","2122,6200","109","74","110138","14556","Stock zone 74","5982","19.03.2026 6:19:44","Shipped"
"1914","Product 1914","2167,8200","39","114","115618","18437","Stock zone 114","15702","19.03.2026 6:19:44","Shipped"
"1916","Product 1916","2170,0800","73","116","115892","16459","Stock zone 116","5988","13.03.2026 6:19:44","Shipped"
"1916","Product 1916","2170,0800","73","116","115892","16459","Stock zone 116","9988","01.02.2026 6:19:44","In work"
"1927","Product 1927","2182,5100","10","127","117399","14580","Stock zone 127","16561","29.04.2026 6:19:44","Created"
"1930","Product 1930","2185,9000","61","130","117810","14863","Stock zone 130","9990","30.01.2026 6:19:44","Canceled"
"1941","Product 1941","2198,3300","248","141","119317","19734","Stock zone 141","16563","27.04.2026 6:19:44","Shipped"
"1945","Product 1945","2202,8500","66","145","119865","15528","Stock zone 145","5135","25.01.2026 6:19:44","Created"
"1964","Product 1964","2224,3200","139","164","122468","18487","Stock zone 164","10852","09.03.2026 6:19:44","In work"
"1966","Product 1966","2226,5800","173","166","122742","16259","Stock zone 166","5138","22.01.2026 6:19:44","In work"
"1983","Product 1983","2245,7900","212","183","125071","14946","Stock zone 183","16569","21.04.2026 6:19:44","Shipped"
"2001","Product 2001","2266,1300","18","201","127537","15644","Stock zone 201","5143","17.01.2026 6:19:44","Created"
"2013","Product 2013","2279,6900","222","213","129181","16276","Stock zone 213","14859","21.01.2026 6:19:44","Shipped"
"2014","Product 2014","2280,8200","239","214","129318","18537","Stock zone 214","6002","27.02.2026 6:19:44","In work"
"2025","Product 2025","2293,2500","176","225","130825","16658","Stock zone 225","2575","06.03.2026 6:19:44","Created"
"3246","Product 3246","1172,9800","183","246","133702","17639","Stock zone 246","6178","03.03.2026 6:19:44","In work"
"3255","Product 3255","1183,1500","86","255","134935","17988","Stock zone 255","465","15.01.2026 6:19:44","Shipped"
"3273","Product 3273","1203,4900","142","273","137401","18936","Stock zone 273","15039","21.01.2026 6:19:44","Shipped"
"3289","Product 3289","1221,5700","164","289","139593","15112","Stock zone 289","5327","13.01.2026 6:19:44","Created"
"3291","Product 3291","1223,8300","198","291","139867","19634","Stock zone 291","3613","17.04.2026 6:19:44","Created"
"3309","Product 3309","1244,1700","4","9","101233","13986","Stock zone 9","10187","13.01.2026 6:19:44","Created"
"3320","Product 3320","1256,6000","191","20","102740","18794","Stock zone 20","16760","10.04.2026 6:19:44","Canceled"
"3330","Product 3330","1267,9000","111","30","104110","14824","Stock zone 30","6190","19.02.2026 6:19:44","Canceled"
"3332","Product 3332","1270,1600","145","32","104384","19380","Stock zone 32","476","04.01.2026 6:19:44","In work"
"3335","Product 3335","1273,5500","196","35","104795","19464","Stock zone 35","11905","05.04.2026 6:19:44","Created"
"3337","Product 3337","1275,8100","230","37","105069","17520","Stock zone 37","10191","09.01.2026 6:19:44","Shipped"
"3341","Product 3341","1280,3300","48","41","105617","19882","Stock zone 41","2763","26.02.2026 6:19:44","Shipped"
"3349","Product 3349","1289,3700","184","49","106713","17856","Stock zone 49","11907","03.04.2026 6:19:44","Shipped"
"3353","Product 3353","1293,8900","2","53","107261","13718","Stock zone 53","8479","11.04.2026 6:19:44","Created"
"3370","Product 3370","1313,1000","41","70","109590","18944","Stock zone 70","15910","19.02.2026 6:19:44","Canceled"
"3400","Product 3400","1347,0000","51","100","113700","13534","Stock zone 100","6200","09.02.2026 6:19:44","Canceled"
"3406","Product 3406","1353,7800","153","106","114522","13599","Stock zone 106","11058","11.02.2026 6:19:44","Shipped"
"3419","Product 3419","1368,4700","124","119","116303","16492","Stock zone 119","15917","12.02.2026 6:19:44","Created"
"3473","Product 3473","1429,4900","42","173","123701","18836","Stock zone 173","3639","22.03.2026 6:19:44","Shipped"
"3495","Product 3495","1454,3500","166","195","126715","15328","Stock zone 195","16785","16.03.2026 6:19:44","Shipped"
"3496","Product 3496","1455,4800","183","196","126852","17589","Stock zone 196","11928","13.03.2026 6:19:44","Shipped"
"3511","Product 3511","1472,4300","188","211","128907","18254","Stock zone 211","11073","27.01.2026 6:19:44","Shipped"
"3521","Product 3521","1483,7300","108","221","130277","14364","Stock zone 221","8503","18.03.2026 6:19:44","Created"
"3524","Product 3524","1487,1200","159","224","130688","14397","Stock zone 224","15932","28.01.2026 6:19:44","In work"
"3557","Product 3557","1524,4100","220","257","135209","16010","Stock zone 257","3651","10.03.2026 6:19:44","Shipped"
"3566","Product 3566","1534,5800","123","266","136442","16359","Stock zone 266","15938","22.01.2026 6:19:44","In work"
"3568","Product 3568","1536,8400","157","268","136716","14131","Stock zone 268","6224","16.01.2026 6:19:44","In work"
"3587","Product 3587","1558,3100","230","287","139319","17340","Stock zone 287","11941","28.02.2026 6:19:44","Created"
"3617","Product 3617","1592,2100","240","17","102329","18710","Stock zone 17","14231","19.04.2026 6:19:44","Created"
"3622","Product 3622","1597,8600","75","22","103014","16850","Stock zone 22","15946","14.01.2026 6:19:44","In work"
"3624","Product 3624","1600,1200","109","24","103288","14656","Stock zone 24","6232","08.01.2026 6:19:44","In work"
"3631","Product 3631","1608,0300","228","31","104247","17102","Stock zone 31","6233","07.01.2026 6:19:44","Created"
"3634","Product 3634","1611,4200","29","34","104658","17186","Stock zone 34","3662","27.02.2026 6:19:44","In work"
"3638","Product 3638","1615,9400","97","38","105206","19798","Stock zone 38","6234","06.01.2026 6:19:44","Shipped"
"3640","Product 3640","1618,2000","131","40","105480","17604","Stock zone 40","8520","01.03.2026 6:19:44","Canceled"
"3659","Product 3659","1639,6700","204","59","108083","13886","Stock zone 59","14237","13.04.2026 6:19:44","Created"
"3668","Product 3668","1649,8400","107","68","109316","14388","Stock zone 68","8524","25.02.2026 6:19:44","In work"
"3676","Product 3676","1658,8800","243","76","110412","19112","Stock zone 76","3668","21.02.2026 6:19:44","In work"
"3679","Product 3679","1662,2700","44","79","110823","19196","Stock zone 79","11097","03.01.2026 6:19:44","Shipped"
"3688","Product 3688","1672,4400","197","88","112056","19698","Stock zone 88","9384","06.04.2026 6:19:44","Shipped"
"3690","Product 3690","1674,7000","231","90","112330","17504","Stock zone 90","17670","31.03.2026 6:19:44","Canceled"
"3697","Product 3697","1682,6100","100","97","113289","20200","Stock zone 97","3671","18.02.2026 6:19:44","Created"
"3704","Product 3704","1690,5200","219","104","114248","15827","Stock zone 104","17672","29.03.2026 6:19:44","In work"
"3722","Product 3722","1710,8600","25","122","116714","16525","Stock zone 122","14246","04.04.2026 6:19:44","In work"
"3724","Product 3724","1713,1200","59","124","116988","14547","Stock zone 124","4532","29.03.2026 6:19:44","In work"
"3739","Product 3739","1730,0700","64","139","119043","15212","Stock zone 139","3677","12.02.2026 6:19:44","Created"
"3740","Product 3740","1731,2000","81","140","119180","17473","Stock zone 140","16820","09.02.2026 6:19:44","Canceled"
"3746","Product 3746","1737,9800","183","146","120002","17789","Stock zone 146","17678","23.03.2026 6:19:44","In work"
"3752","Product 3752","1744,7600","35","152","120824","17855","Stock zone 152","4536","25.03.2026 6:19:44","Shipped"
"4015","Product 4015","2041,9500","6","115","115755","14198","Stock zone 115","15145","05.04.2026 6:19:44","Created"
"4031","Product 4031","2060,0300","28","131","117947","17124","Stock zone 131","9433","16.02.2026 6:19:44","Created"
"4037","Product 4037","2066,8100","130","137","118769","17190","Stock zone 137","14291","18.02.2026 6:19:44","Created"
"4046","Product 4046","2076,9800","33","146","120002","17789","Stock zone 146","8578","02.01.2026 6:19:44","In work"
"4060","Product 4060","2092,8000","21","160","121920","16193","Stock zone 160","580","21.03.2026 6:19:44","Canceled"
"4081","Product 4081","2116,5300","128","181","124797","16924","Stock zone 181","583","18.03.2026 6:19:44","Created"
"4121","Product 4121","2161,7300","58","221","130277","14364","Stock zone 221","6303","27.04.2026 6:19:44","Shipped"
"4135","Product 4135","2177,5500","46","235","132195","19518","Stock zone 235","10305","16.03.2026 6:19:44","Shipped"
"4135","Product 4135","2177,5500","46","235","132195","19518","Stock zone 235","14305","04.02.2026 6:19:44","Created"
"4144","Product 4144","2187,7200","199","244","133428","19867","Stock zone 244","4592","28.01.2026 6:19:44","In work"
"4148","Product 4148","2192,2400","17","248","133976","15661","Stock zone 248","15164","17.03.2026 6:19:44","In work"
"4161","Product 4161","2206,9300","238","261","135757","18304","Stock zone 261","16023","27.04.2026 6:19:44","Shipped"
"4189","Product 4189","2238,5700","214","289","139593","15112","Stock zone 289","16027","23.04.2026 6:19:44","Created"
"4195","Product 4195","2245,3500","66","295","140415","15428","Stock zone 295","2885","25.04.2026 6:19:44","Created"
"4197","Product 4197","2247,6100","100","297","140689","19950","Stock zone 297","15171","10.03.2026 6:19:44","Shipped"
"4204","Product 4204","2255,5200","219","4","100548","15846","Stock zone 4","11172","18.04.2026 6:19:44","Shipped"
"4207","Product 4207","2258,9100","20","7","100959","16180","Stock zone 7","601","28.02.2026 6:19:44","Created"
"4227","Product 4227","2281,5100","110","27","103699","14740","Stock zone 27","9461","19.01.2026 6:19:44","Created"
"4230","Product 4230","2284,9000","161","30","104110","14824","Stock zone 30","2890","20.04.2026 6:19:44","Canceled"
"4232","Product 4232","2287,1600","195","32","104384","19380","Stock zone 32","11176","14.04.2026 6:19:44","In work"
"4240","Product 4240","2296,2000","81","40","105480","17604","Stock zone 40","6320","10.04.2026 6:19:44","Canceled"
"4277","Product 4277","2338,0100","210","77","110549","14640","Stock zone 77","4611","09.01.2026 6:19:44","Shipped"
"4282","Product 4282","2343,6600","45","82","111234","19530","Stock zone 82","6326","04.04.2026 6:19:44","In work"
"4287","Product 4287","2349,3100","130","87","111919","17420","Stock zone 87","16041","09.04.2026 6:19:44","Shipped"
"4295","Product 4295","2358,3500","16","95","113015","15644","Stock zone 95","15185","24.02.2026 6:19:44","Created"
"4301","Product 4301","2365,1300","118","101","113837","15794","Stock zone 101","16043","07.04.2026 6:19:44","Created"
"4304","Product 4304","2368,5200","169","104","114248","15827","Stock zone 104","5472","17.02.2026 6:19:44","Shipped"
"4315","Product 4315","2380,9500","106","115","115755","14198","Stock zone 115","16045","05.04.2026 6:19:44","Created"
"4324","Product 4324","2391,1200","9","124","116988","14547","Stock zone 124","14332","08.01.2026 6:19:44","In work"
"4331","Product 4331","2399,0300","128","131","117947","17124","Stock zone 131","10333","16.02.2026 6:19:44","Created"
